Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
MK280073-199,,RNA Gene,,5,GC15M134785,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-199
MK280073-203,,RNA Gene,,5,GC15P135552,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-203
MK280073-206,,RNA Gene,,5,GC15M134788,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-206
MK280073-216,,RNA Gene,,5,GC15P135558,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-216
MK280073-273,,RNA Gene,,5,GC17M069617,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-273
MK280073-296,,RNA Gene,,5,GC18M051972,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-296
MK280073-300,,RNA Gene,,5,GC18M055802,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-300
MK280073-334,,RNA Gene,,5,GC19P087142,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-334
MK280073-351,,RNA Gene,,5,GC02P084228,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-351
MK280073-353,,RNA Gene,,5,GC02P097939,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-353
MK280073-460,,RNA Gene,,5,GC03M101539,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-460
MK280073-461,,RNA Gene,,5,GC03M107696,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-461
MK280073-475,,RNA Gene,,5,GC03M193609,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-475
MK280073-493,,RNA Gene,,5,GC04M074249,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-493
MK280073-510,,RNA Gene,,5,GC05M033352,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-510
MK280073-513,,RNA Gene,,5,GC05P051640,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-513
MK280073-522,,RNA Gene,,5,GC05M080516,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-522
MK280073-524,,RNA Gene,,5,GC05M081057,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-524
MK280073-527,,RNA Gene,,5,GC05P090242,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-527
MK280073-571,,RNA Gene,,5,GC07P032182,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-571
MK280073-621,,RNA Gene,,5,GC08M104962,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-621
MK280073-623,,RNA Gene,,5,GC08P108062,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-623
LOC110673972,CYP11B1 Promoter,Functional Element,,4,GC08P142879,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC110673972
MK280073-001,,RNA Gene,,4,GC01P004042,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-001
MK280073-007,,RNA Gene,,4,GC01M055497,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-007
MK280073-018,,RNA Gene,,4,GC01P090554,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-018
MK280073-027,,RNA Gene,,4,GC01M211406,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-027
MK280073-028,,RNA Gene,,4,GC01P216489,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-028
MK280073-030,,RNA Gene,,4,GC01M234053,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-030
MK280073-037,,RNA Gene,,4,GC10M023670,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-037
MK280073-040,,RNA Gene,,4,GC10P031285,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-040
MK280073-044,,RNA Gene,,4,GC10P058233,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-044
MK280073-046,,RNA Gene,,4,GC10M063996,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-046
MK280073-047,,RNA Gene,,4,GC10P072439,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-047
MK280073-051,,RNA Gene,,4,GC10M088188,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-051
MK280073-053,,RNA Gene,,4,GC10M091735,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-053
MK280073-056,,RNA Gene,,4,GC10M098725,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-056
MK280073-057,,RNA Gene,,4,GC10P099384,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-057
MK280073-071,,RNA Gene,,4,GC11P025835,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-071
MK280073-072,,RNA Gene,,4,GC11P030182,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-072
MK280073-073,,RNA Gene,,4,GC11P032735,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-073
MK280073-075,,RNA Gene,,4,GC11P035706,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-075
MK280073-079,,RNA Gene,,4,GC11P074389,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-079
MK280073-081,,RNA Gene,,4,GC11P079429,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-081
MK280073-082,,RNA Gene,,4,GC11M110773,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-082
MK280073-089,,RNA Gene,,4,GC11M109966,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-089
MK280073-090,,RNA Gene,,4,GC11P113709,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-090
MK280073-091,,RNA Gene,,4,GC11P114536,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-091
MK280073-092,,RNA Gene,,4,GC11M115880,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-092
MK280073-103,,RNA Gene,,4,GC12P030304,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-103
MK280073-106,,RNA Gene,,4,GC12P045374,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-106
MK280073-115,,RNA Gene,,4,GC12M066098,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-115
MK280073-116,,RNA Gene,,4,GC12M070474,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-116
MK280073-117,,RNA Gene,,4,GC12P072448,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-117
MK280073-119,,RNA Gene,,4,GC12M088712,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-119
MK280073-123,,RNA Gene,,4,GC12M097607,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-123
MK280073-125,,RNA Gene,,4,GC13P021728,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-125
MK280073-140,,RNA Gene,,4,GC13M066024,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-140
MK280073-149,,RNA Gene,,4,GC13P094375,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-149
MK280073-150,,RNA Gene,,4,GC13P094874,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-150
MK280073-153,,RNA Gene,,4,GC13P110050,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-153
MK280073-154,,RNA Gene,,4,GC13P111137,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-154
MK280073-168,,RNA Gene,,4,GC14P039490,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-168
MK280073-174,,RNA Gene,,4,GC14M049148,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-174
MK280073-176,,RNA Gene,,4,GC14P056234,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-176
MK280073-179,,RNA Gene,,4,GC14P062288,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-179
MK280073-180,,RNA Gene,,4,GC14M066686,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-180
MK280073-182,,RNA Gene,,4,GC14M072413,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-182
MK280073-183,,RNA Gene,,4,GC14M085022,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-183
MK280073-185,,RNA Gene,,4,GC14M115935,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-185
MK280073-190,,RNA Gene,,4,GC15P055677,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-190
MK280073-194,,RNA Gene,,4,GC15P054390,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-194
MK280073-205,,RNA Gene,,4,GC15P135553,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-205
MK280073-207,,RNA Gene,,4,GC15P135554,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-207
MK280073-208,,RNA Gene,,4,GC15M134789,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-208
MK280073-221,,RNA Gene,,4,GC16M020760,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-221
MK280073-233,,RNA Gene,,4,GC16P052321,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-233
MK280073-243,,RNA Gene,,4,GC16P065557,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-243
MK280073-247,,RNA Gene,,4,GC16P074517,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-247
MK280073-258,,RNA Gene,,4,GC17P084496,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-258
MK280073-280,,RNA Gene,,4,GC18M002864,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-280
MK280073-283,,RNA Gene,,4,GC18M030538,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-283
MK280073-295,,RNA Gene,,4,GC18P049424,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-295
MK280073-301,,RNA Gene,,4,GC18P057227,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-301
MK280073-302,,RNA Gene,,4,GC18M060801,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-302
MK280073-313,,RNA Gene,,4,GC19M081137,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-313
MK280073-345,,RNA Gene,,4,GC02M035323,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-345
MK280073-349,,RNA Gene,,4,GC02M076652,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-349
MK280073-352,,RNA Gene,,4,GC02M099767,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-352
MK280073-354,,RNA Gene,,4,GC02P148383,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-354
MK280073-355,,RNA Gene,,4,GC02M149406,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-355
MK280073-357,,RNA Gene,,4,GC02M156966,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-357
MK280073-359,,RNA Gene,,4,GC02M157401,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-359
MK280073-364,,RNA Gene,,4,GC02P213678,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-364
MK280073-384,,RNA Gene,,4,GC20M021951,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-384
MK280073-389,,RNA Gene,,4,GC20P024515,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-389
MK280073-396,,RNA Gene,,4,GC20P041208,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-396
MK280073-397,,RNA Gene,,4,GC20M042010,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-397
MK280073-414,,RNA Gene,,4,GC21M021709,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-414
MK280073-434,,RNA Gene,,4,GC22P055412,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-434
MK280073-445,,RNA Gene,,4,GC03M002428,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-445
MK280073-453,,RNA Gene,,4,GC03M040957,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-453
MK280073-455,,RNA Gene,,4,GC03P061366,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-455
MK280073-456,,RNA Gene,,4,GC03M070795,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-456
MK280073-464,,RNA Gene,,4,GC03P122736,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-464
MK280073-465,,RNA Gene,,4,GC03P136592,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-465
MK280073-466,,RNA Gene,,4,GC03P139594,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-466
MK280073-467,,RNA Gene,,4,GC03P140991,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-467
MK280073-468,,RNA Gene,,4,GC03M141299,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-468
MK280073-470,,RNA Gene,,4,GC03P158037,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-470
MK280073-473,,RNA Gene,,4,GC03P174608,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-473
MK280073-476,,RNA Gene,,4,GC04P002111,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-476
MK280073-486,,RNA Gene,,4,GC04P037274,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-486
MK280073-487,,RNA Gene,,4,GC04M037942,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-487
MK280073-490,,RNA Gene,,4,GC04M054533,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-490
MK280073-495,,RNA Gene,,4,GC04M099115,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-495
MK280073-496,,RNA Gene,,4,GC04P117926,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-496
MK280073-499,,RNA Gene,,4,GC04P158477,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-499
MK280073-500,,RNA Gene,,4,GC04P164547,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-500
MK280073-512,,RNA Gene,,4,GC05P041746,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-512
MK280073-515,,RNA Gene,,4,GC05M052974,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-515
MK280073-516,,RNA Gene,,4,GC05P059692,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-516
MK280073-519,,RNA Gene,,4,GC05P067783,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-519
MK280073-523,,RNA Gene,,4,GC05P080545,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-523
MK280073-525,,RNA Gene,,4,GC05P081595,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-525
MK280073-530,,RNA Gene,,4,GC05M144054,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-530
MK280073-531,,RNA Gene,,4,GC05M144827,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-531
MK280073-532,,RNA Gene,,4,GC05P155172,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-532
MK280073-533,,RNA Gene,,4,GC05M158442,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-533
MK280073-538,,RNA Gene,,4,GC06P108936,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-538
MK280073-540,,RNA Gene,,4,GC06P108937,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-540
MK280073-543,,RNA Gene,,4,GC06P108939,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-543
MK280073-544,,RNA Gene,,4,GC06M082418,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-544
MK280073-551,,RNA Gene,,4,GC06P108943,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-551
MK280073-554,,RNA Gene,,4,GC06P108945,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-554
MK280073-556,,RNA Gene,,4,GC06M102807,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-556
MK280073-557,,RNA Gene,,4,GC06M112631,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-557
MK280073-558,,RNA Gene,,4,GC06P116346,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-558
MK280073-559,,RNA Gene,,4,GC06M117099,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-559
MK280073-561,,RNA Gene,,4,GC06P117857,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-561
MK280073-564,,RNA Gene,,4,GC06M126239,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-564
MK280073-574,,RNA Gene,,4,GC07M043778,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-574
MK280073-578,,RNA Gene,,4,GC07P051672,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-578
MK280073-585,,RNA Gene,,4,GC07P091217,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-585
MK280073-586,,RNA Gene,,4,GC07P091510,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-586
MK280073-590,,RNA Gene,,4,GC07P109911,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-590
MK280073-592,,RNA Gene,,4,GC07M112721,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-592
MK280073-593,,RNA Gene,,4,GC07P119465,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-593
MK280073-596,,RNA Gene,,4,GC07M121711,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-596
MK280073-597,,RNA Gene,,4,GC07M145239,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-597
MK280073-609,,RNA Gene,,4,GC08M067650,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-609
MK280073-618,,RNA Gene,,4,GC08M097043,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-618
MK280073-655,,RNA Gene,,4,GC09M103543,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-655
MK280073-659,,RNA Gene,,4,GC09M106185,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-659
MK280073-688,,RNA Gene,,4,GC0XP137675,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-688
MK280073-689,,RNA Gene,,4,GC0XM140239,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-689
lnc-LRP5L-15,,RNA Gene,,4,GC22M068861,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-LRP5L-15
MK280073-002,,RNA Gene,,3,GC01P013070,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-002
MK280073-003,,RNA Gene,,3,GC01P034267,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-003
MK280073-004,,RNA Gene,,3,GC01M035057,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-004
MK280073-005,,RNA Gene,,3,GC01M037378,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-005
MK280073-006,,RNA Gene,,3,GC01M050889,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-006
MK280073-009,,RNA Gene,,3,GC01P060381,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-009
MK280073-010,,RNA Gene,,3,GC01P060780,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-010
MK280073-011,,RNA Gene,,3,GC01M066187,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-011
MK280073-012,,RNA Gene,,3,GC01M066201,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-012
MK280073-014,,RNA Gene,,3,GC01P075700,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-014
MK280073-015,,RNA Gene,,3,GC01P075846,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-015
MK280073-016,,RNA Gene,,3,GC01M086628,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-016
MK280073-017,,RNA Gene,,3,GC01P086818,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-017
MK280073-019,,RNA Gene,,3,GC01M092236,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-019
MK280073-021,,RNA Gene,,3,GC01P113343,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-021
MK280073-024,,RNA Gene,,3,GC01M184840,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-024
MK280073-026,,RNA Gene,,3,GC01M188759,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-026
MK280073-029,,RNA Gene,,3,GC01M222136,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-029
MK280073-031,,RNA Gene,,3,GC01P248767,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-031
MK280073-032,,RNA Gene,,3,GC10P001293,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-032
MK280073-033,,RNA Gene,,3,GC10M005088,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-033
MK280073-034,,RNA Gene,,3,GC10M005185,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-034
MK280073-035,,RNA Gene,,3,GC10M010073,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-035
MK280073-036,,RNA Gene,,3,GC10M015668,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-036
MK280073-038,,RNA Gene,,3,GC10P027422,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-038
MK280073-039,,RNA Gene,,3,GC10P027847,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-039
MK280073-041,,RNA Gene,,3,GC10P043720,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-041
MK280073-042,,RNA Gene,,3,GC10P053115,0.133759797,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MK280073-042
